hating	-2.3	1.1	[-4, -3, -4, -1, -2, -2, -1, -2, -1, -3]
hatred	-3.2	0.9798	[-1, -3, -2, -4, -3, -3, -4, -4, -4, -4]
haunt	-1.7	1.00499	[-1, -1, -3, -1, -2, -2, -1, -4, -1, -1]
haunted	-2.1	0.7	[-2, -2, -1, -3, -3, -2, -2, -3, -1, -2]
haunting	-1.1	0.83066	[-3, 0, -2, -1, 0, -1, -1, -1, -1, -1]
haunts	-1.0	1.41421	[0, -2, -2, -2, -2, -1, 2, -2, 1, -2]
havoc	-2.9	0.7	[-2, -4, -4, -3, -2, -3, -3, -3, -2, -3]
healthy	1.7	0.9	[1, 3, 1, 1, 3, 3, 1, 2, 1, 1]
heartbreak	-2.7	0.78102	[-1, -3, -3, -3, -2, -4, -2, -3, -3, -3]
heartbreaker	-2.2	1.07703	[-2, -3, 0, -3, -2, -1, -4, -3, -2, -2]
heartbreakers	-2.1	0.9434	[-3, -2, -3, -2, -1, -1, -4, -1, -2, -2]
heartbreaking	-2.0	1.73205	[-3, -1, -3, -3, -4, 2, -3, -2, 0, -3]
heartbreakingly	-1.8	2.08806	[-3, 3, 1, -3, -3, -2, -3, -3, -4, -1]
heartbreaks	-1.8	1.77764	[-2, 1, -3, -2, -3, -2, -3, 2, -4, -2]
heartbroken	-3.3	0.45826	[-4, -3, -3, -4, -3, -3, -4, -3, -3, -3]
heartfelt	2.5	0.5	[3, 3, 2, 3, 2, 2, 3, 2, 2, 3]
heartless	-2.2	0.74833	[-2, -2, -2, -4, -2, -1, -2, -3, -2, -2]
heartlessly	-2.8	0.6	[-3, -2, -3, -3, -2, -3, -4, -2, -3, -3]
heartlessness	-2.8	0.87178	[-3, -3, -2, -3, -4, -4, -1, -3, -2, -3]
heartwarming	2.1	1.22066	[3, 2, 3, 3, 2, 2, 3, 3, -1, 1]
heaven	2.3	1.18743	[1, 1, 2, 4, 3, 3, 3, 4, 1, 1]
heavenlier	3.0	0.63246	[3, 2, 3, 3, 4, 3, 3, 4, 2, 3]
heavenliest	2.7	1.1	[3, 2, 3, 4, 2, 4, 3, 0, 3, 3]
heavenliness	2.7	0.9	[3, 2, 1, 4, 3, 2, 3, 4, 3, 2]
heavenlinesses	2.3	2.2383	[4, 4, 4, 3, -2, 3, 3, 4, -2, 2]
heavenly	3.0	0.63246	[3, 3, 3, 3, 2, 3, 3, 4, 2, 4]
heavens	1.7	1.18743	[4, 0, 1, 2, 0, 3, 2, 2, 2, 1]
heavenward	1.4	1.35647	[0, 3, 0, 4, 1, 2, 2, 0, 2, 0]
heavenwards	1.2	1.32665	[1, 4, 0, 0, 2, 1, 1, 0, 3, 0]
heavyhearted	-2.1	0.83066	[-2, -3, -3, -2, -3, -1, -1, -1, -2, -3]
heh	-0.6	1.28062	[0, 1, -1, 1, -1, -2, -1, -3, 1, -1]
hell	-3.6	0.66332	[-4, -4, -4, -4, -4, -2, -3, -4, -3, -4]
hellish	-3.2	0.74833	[-3, -3, -2, -2, -4, -3, -4, -4, -3, -4]
help	1.7	0.78102	[3, 2, 1, 2, 1, 2, 3, 1, 1, 1]
helper	1.4	0.8	[1, 1, 0, 1, 1, 2, 1, 2, 3, 2]
helpers	1.1	0.83066	[1, 1, 0, 2, 1, 1, 1, 1, 3, 0]
helpful	1.8	0.87178	[2, 1, 3, 1, 1, 3, 1, 2, 3, 1]
helpfully	2.3	0.9	[1, 2, 2, 3, 2, 3, 3, 2, 4, 1]
helpfulness	1.9	1.13578	[1, 4, 1, 2, 2, 1, 1, 2, 4, 1]
helping	1.2	0.6	[2, 1, 1, 2, 0, 1, 1, 1, 2, 1]
helpless	-2.0	0.63246	[-2, -3, -2, -2, -2, -3, -1, -2, -1, -2]
helplessly	-1.4	0.4899	[-1, -1, -2, -2, -1, -1, -1, -2, -2, -1]
helplessness	-2.1	0.9434	[-2, -4, -1, -2, -1, -3, -3, -2, -1, -2]
helplessnesses	-1.7	0.64031	[-2, -1, -2, -1, -2, -1, -3, -2, -1, -2]
helps	1.6	0.4899	[1, 1, 1, 2, 2, 2, 1, 2, 2, 2]
hero	2.6	0.8	[2, 3, 2, 2, 4, 4, 2, 3, 2, 2]
heroes	2.3	0.9	[3, 4, 3, 1, 3, 2, 1, 2, 2, 2]
heroic	2.6	0.8	[3, 3, 1, 4, 2, 3, 2, 3, 2, 3]
heroical	2.9	1.04403	[4, 4, 2, 4, 2, 3, 1, 4, 2, 3]
heroically	2.4	0.8	[2, 2, 2, 3, 3, 3, 4, 1, 2, 2]
heroicomic	1.0	1.0	[1, 0, 1, 0, 2, 0, 3, 1, 2, 0]
heroicomical	1.1	0.83066	[2, 0, 0, 2, 1, 2, 1, 2, 1, 0]
heroics	2.4	0.8	[2, 1, 2, 2, 2, 3, 3, 3, 4, 2]
heroin	-2.2	1.83303	[0, -2, -4, 2, -4, -2, -2, -3, -3, -4]
heroine	2.7	1.1	[0, 2, 4, 4, 3, 3, 3, 3, 2, 3]
heroines	1.8	1.32665	[2, 1, 1, 4, 3, 1, 0, 3, 3, 0]
heroinism	-2.0	2.0	[-3, -4, 2, -2, -4, -3, -2, -1, 1, -4]
heroism	2.8	0.6	[3, 3, 4, 3, 2, 2, 3, 3, 2, 3]
heroisms	2.2	0.87178	[3, 1, 2, 4, 3, 2, 2, 2, 1, 2]
heroize	2.1	0.7	[3, 2, 3, 1, 2, 2, 2, 3, 1, 2]
heroized	2.0	1.18322	[1, 0, 3, 3, 2, 0, 3, 3, 2, 3]
heroizes	2.2	0.9798	[1, 3, 2, 3, 4, 3, 2, 1, 2, 1]
heroizing	1.9	1.64012	[2, 3, -2, 2, 4, 3, 2, 2, 3, 0]
heron	0.1	0.3	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
heronries	0.7	1.1	[2, 0, 0, 0, 2, 0, 3, 0, 0, 0]
heronry	0.1	0.9434	[0, 0, 0, 0, 0, 2, 0, 1, -2, 0]
herons	0.5	1.0247	[0, 0, 0, 3, 0, 2, 0, 0, 0, 0]
heros	1.3	1.18743	[3, 0, 0, 2, 0, 2, 2, 3, 1, 0]
hesitance	-0.9	0.3	[-1, -1, 0, -1, -1, -1, -1, -1, -1, -1]
hesitancies	-1.0	0.63246	[-1, -1, -1, -2, -1, -1, -2, 0, 0, -1]
hesitancy	-0.9	0.53852	[0, -1, 0, -2, -1, -1, -1, -1, -1, -1]
hesitant	-1.0	0.7746	[0, -1, 0, -1, -2, 0, -1, -2, -1, -2]
hesitantly	-1.2	0.4	[-1, -1, -2, -1, -1, -1, -1, -2, -1, -1]
hesitate	-1.1	0.53852	[-2, -1, -1, -1, -2, -1, -1, 0, -1, -1]
hesitated	-1.3	0.9	[-1, -2, -1, -2, -2, -2, -1, 1, -1, -2]
hesitater	-1.4	0.66332	[-1, -1, -1, -1, -1, -2, -1, -3, -2, -1]
hesitaters	-1.4	0.4899	[-1, -2, -1, -1, -1, -1, -2, -2, -2, -1]
hesitates	-1.4	0.4899	[-1, -1, -1, -2, -1, -2, -1, -2, -2, -1]
hesitating	-1.4	0.66332	[-1, -1, -2, -1, -1, -3, -2, -1, -1, -1]
hesitatingly	-1.5	0.80623	[-1, -1, -1, -1, -3, -2, -3, -1, -1, -1]
hesitation	-1.1	0.53852	[-2, 0, -1, -1, -1, -1, -1, -2, -1, -1]
hesitations	-1.1	0.53852	[-1, -1, -1, 0, -2, -1, -1, -2, -1, -1]
hid	-0.4	0.4899	[0, -1, 0, 0, -1, -1, -1, 0, 0, 0]
hide	-0.7	0.64031	[0, -1, -1, -1, -1, 0, 0, -2, -1, 0]
hides	-0.7	0.9	[-1, -2, -1, 0, -1, 0, 0, -2, 1, -1]
hiding	-1.2	0.4	[-1, -1, -2, -1, -1, -1, -1, -1, -2, -1]
highlight	1.4	0.91652	[3, 0, 1, 1, 2, 1, 0, 2, 2, 2]
hilarious	1.7	1.41774	[2, 2, 2, 3, 3, 1, -2, 2, 3, 1]
hindrance	-1.7	0.78102	[-2, -3, -2, -1, -1, -1, -3, -1, -2, -1]
hoax	-1.1	1.04403	[-3, -1, -2, -1, 1, -2, -1, -1, -1, 0]
holiday	1.7	1.18743	[1, 3, 2, 2, 0, 0, 1, 2, 4, 2]
holidays	1.6	1.0198	[2, 0, 1, 2, 3, 0, 1, 2, 3, 2]
homesick	-0.7	1.67631	[-2, -1, -1, -2, -1, -2, 2, -1, 3, -2]
homesickness	-1.8	1.249	[-3, -2, -1, -1, -3, -2, -1, 1, -3, -3]
homesicknesses	-1.8	0.6	[-1, -2, -2, -2, -1, -2, -1, -2, -3, -2]
honest	2.3	0.9	[3, 2, 1, 2, 3, 1, 2, 3, 2, 4]
honester	1.9	0.7	[2, 3, 2, 2, 1, 3, 1, 1, 2, 2]
honestest	3.0	0.7746	[1, 3, 3, 3, 3, 3, 4, 4, 3, 3]
honesties	1.8	1.07703	[4, 3, 1, 1, 1, 1, 3, 2, 1, 1]
honestly	2.0	0.63246	[2, 3, 2, 2, 1, 2, 2, 1, 3, 2]
honesty	2.2	0.6	[2, 3, 2, 2, 1, 2, 3, 2, 3, 2]
honor	2.2	1.16619	[3, 2, 1, 2, 0, 4, 3, 1, 3, 3]
honorability	2.2	0.4	[3, 3, 2, 2, 2, 2, 2, 2, 2, 2]
honorable	2.5	0.67082	[2, 2, 3, 2, 4, 3, 2, 2, 2, 3]
honorableness	2.2	0.87178	[2, 4, 1, 3, 3, 2, 1, 2, 2, 2]
honorably	2.4	0.66332	[2, 2, 3, 2, 3, 3, 3, 1, 2, 3]
honoraria	0.6	0.8	[1, 0, 1, 0, 0, 0, 2, 0, 2, 0]
honoraries	1.5	1.5	[2, 2, 1, 3, 3, 1, -2, 2, 3, 0]
honorarily	1.9	0.7	[2, 2, 3, 1, 2, 1, 2, 1, 3, 2]
honorarium	0.7	1.48661	[3, 2, -1, 2, 1, -2, 1, 1, -1, 1]
honorariums	1.0	1.0	[0, 0, 0, 0, 1, 2, 1, 3, 2, 1]
honorary	1.4	0.91652	[2, 2, 2, 3, 1, 1, 0, 1, 2, 0]
honored	2.8	0.87178	[3, 4, 4, 3, 1, 2, 2, 3, 3, 3]
honoree	2.1	0.7	[3, 2, 3, 3, 1, 2, 1, 2, 2, 2]
honorees	2.3	0.78102	[1, 3, 3, 4, 2, 2, 2, 2, 2, 2]
honorer	1.7	0.78102	[2, 1, 3, 3, 1, 2, 1, 2, 1, 1]
honorers	1.3	0.45826	[1, 1, 2, 2, 1, 1, 2, 1, 1, 1]
honorific	1.4	1.2	[2, 2, 2, 2, 2, 1, 2, 1, 2, -2]
honorifically	2.2	0.74833	[3, 4, 1, 2, 2, 2, 2, 2, 2, 2]
honorifics	1.7	0.78102	[1, 2, 0, 1, 2, 2, 2, 3, 2, 2]
honoring	2.3	0.64031	[3, 3, 1, 2, 2, 3, 3, 2, 2, 2]
honors	2.3	0.64031	[3, 2, 2, 2, 1, 3, 3, 2, 3, 2]
honour	2.7	0.78102	[2, 3, 2, 2, 2, 3, 4, 4, 3, 2]
honourable	2.1	0.53852	[2, 3, 2, 2, 2, 1, 3, 2, 2, 2]
honoured	2.2	1.249	[3, 3, 4, 3, -1, 2, 2, 2, 2, 2]
honourer	1.8	0.87178	[2, 3, 2, 1, 2, 3, 1, 0, 2, 2]
honourers	1.6	1.0198	[0, 2, 2, 1, 2, 2, 1, 3, 0, 3]
honouring	2.1	0.3	[2, 2, 2, 3, 2, 2, 2, 2, 2, 2]
honours	2.2	0.87178	[4, 3, 2, 2, 3, 2, 2, 1, 2, 1]
hooligan	-1.5	0.5	[-1, -2, -1, -2, -2, -2, -1, -1, -2, -1]
hooliganism	-2.1	0.83066	[-3, -2, -3, -3, -2, -2, -2, -2, 0, -2]
hooligans	-1.1	1.22066	[-2, -1, -1, 2, -1, -1, -1, -3, -2, -1]
hooray	2.3	0.9	[3, 2, 3, 2, 1, 3, 1, 2, 2, 4]
hope	1.9	0.53852	[3, 2, 2, 1, 2, 2, 1, 2, 2, 2]
hoped	1.6	0.4899	[1, 2, 1, 1, 2, 2, 1, 2, 2, 2]
hopeful	2.3	0.78102	[2, 1, 1, 3, 3, 3, 2, 3, 2, 3]
hopefully	1.7	0.78102	[1, 3, 1, 3, 1, 2, 1, 1, 2, 2]
hopefulness	1.6	1.35647	[2, 1, -2, 2, 3, 2, 1, 3, 2, 2]
hopeless	-2.0	1.78885	[-3, -3, -3, -3, 3, -1, -3, -3, -2, -2]
hopelessly	-2.2	0.74833	[-3, -4, -2, -2, -1, -2, -2, -2, -2, -2]
hopelessness	-3.1	0.7	[-3, -4, -4, -3, -3, -3, -4, -3, -2, -2]
hopes	1.8	0.6	[1, 3, 1, 2, 2, 2, 1, 2, 2, 2]
hoping	1.8	0.4	[2, 2, 2, 1, 2, 2, 2, 2, 2, 1]
horrendous	-2.8	0.87178	[-3, -3, -4, -4, -3, -3, -2, -2, -1, -3]
horrendously	-1.9	1.92094	[-3, -2, -4, -4, 2, -1, -3, -2, 1, -3]
horrent	-0.9	1.04403	[0, -1, -2, 0, 0, -3, -1, 0, -2, 0]
horrible	-2.5	0.67082	[-2, -2, -3, -2, -2, -4, -3, -3, -2, -2]
horribleness	-2.4	0.4899	[-3, -3, -2, -2, -3, -2, -2, -3, -2, -2]
horribles	-2.1	0.7	[-2, -4, -2, -2, -1, -2, -2, -2, -2, -2]
horribly	-2.4	0.66332	[-2, -2, -2, -2, -2, -4, -3, -3, -2, -2]
horrid	-2.5	1.0247	[-2, -3, -3, -4, -4, -1, -2, -2, -3, -1]
horridly	-1.4	1.49666	[-2, 0, -3, -2, 0, -3, 2, -2, -2, -2]
horridness	-2.3	1.26886	[-3, -3, -2, 1, -3, -3, -3, -3, -1, -3]
horridnesses	-3.0	1.09545	[-2, -3, -4, -4, -4, -4, -2, -2, -1, -4]
horrific	-3.4	0.91652	[-2, -4, -4, -4, -2, -4, -2, -4, -4, -4]
horrifically	-2.9	0.7	[-2, -3, -2, -4, -2, -4, -3, -3, -3, -3]
horrified	-2.5	0.92195	[-2, -3, -2, -2, -1, -4, -2, -2, -3, -4]
horrifies	-2.9	1.22066	[-1, -3, -2, -1, -4, -4, -4, -4, -2, -4]
horrify	-2.5	0.67082	[-2, -2, -3, -2, -2, -2, -4, -2, -3, -3]
horrifying	-2.7	0.9	[-3, -4, -3, -2, -3, -3, -4, -2, -2, -1]
horrifyingly	-3.3	0.9	[-3, -3, -4, -4, -1, -4, -3, -3, -4, -4]
horror	-2.7	1.1	[-3, -1, -4, -4, -4, -3, -1, -2, -3, -2]
horrors	-2.7	0.64031	[-3, -3, -4, -3, -2, -2, -2, -3, -2, -3]
hostile	-1.6	1.74356	[-4, -3, -3, -1, 1, -2, 2, -2, -2, -2]
hostilely	-2.2	0.6	[-1, -3, -3, -2, -2, -2, -2, -2, -2, -3]
hostiles	-1.3	1.9	[-3, -3, -3, -3, -1, 2, -3, -1, 1, 1]
hostilities	-2.1	0.53852	[-2, -3, -2, -2, -2, -2, -1, -2, -3, -2]
hostility	-2.5	0.80623	[-2, -2, -3, -3, -3, -2, -4, -2, -3, -1]
huckster	-0.9	0.7	[-1, 0, -1, 0, -1, -2, -2, 0, -1, -1]
hug	2.1	1.04403	[1, 3, 2, 1, 1, 2, 3, 3, 1, 4]
huge	1.3	0.9	[0, 2, 2, 0, 0, 2, 2, 2, 1, 2]
huggable	1.6	0.66332	[2, 2, 1, 1, 1, 3, 1, 2, 2, 1]
hugged	1.7	0.78102	[2, 2, 2, 2, 3, 1, 1, 2, 0, 2]
hugger	1.6	0.91652	[3, 2, 2, 2, 3, 1, 1, 1, 0, 1]
huggers	1.8	0.6	[1, 3, 1, 2, 1, 2, 2, 2, 2, 2]
hugging	1.8	0.74833	[2, 1, 1, 3, 3, 2, 2, 1, 2, 1]
hugs	2.2	0.74833	[3, 2, 1, 2, 2, 2, 3, 1, 3, 3]
humerous	1.4	1.11355	[-1, 2, 2, 3, 1, 1, 2, 0, 2, 2]
humiliate	-2.5	1.28452	[-3, -3, -3, -3, -2, -2, -4, -3, 1, -3]
humiliated	-1.4	2.498	[3, -3, -4, -3, -3, -4, -3, 0, 1, 2]
humiliates	-1.0	2.09762	[1, -2, -3, -3, -3, -2, -3, 1, 2, 2]
humiliating	-1.2	1.8868	[-4, -1, -3, -1, 2, -1, 2, -3, -2, -1]
humiliatingly	-2.6	0.4899	[-3, -3, -2, -2, -3, -3, -3, -3, -2, -2]
humiliation	-2.7	0.78102	[-2, -3, -4, -2, -2, -2, -3, -2, -4, -3]
humiliations	-2.4	0.66332	[-3, -2, -2, -2, -2, -2, -2, -3, -2, -4]
humor	1.1	0.53852	[1, 0, 2, 2, 1, 1, 1, 1, 1, 1]
humoral	0.6	1.0198	[2, 0, 0, 0, 0, 0, 3, 1, 0, 0]
humored	1.2	0.87178	[1, 1, 2, 2, 1, 1, 2, 1, 2, -1]
humoresque	1.2	0.6	[1, 1, 1, 2, 1, 2, 2, 1, 1, 0]
humoresques	0.9	1.04403	[1, 0, 2, 0, 0, 1, 2, 0, 3, 0]
humoring	2.1	0.7	[3, 2, 2, 2, 1, 2, 2, 1, 3, 3]
humorist	1.2	0.74833	[1, 2, 1, 1, 2, 1, 2, 0, 0, 2]
humoristic	1.5	0.80623	[3, 0, 2, 1, 2, 1, 2, 2, 1, 1]
humorists	1.3	0.78102	[2, 1, 1, 1, 0, 1, 2, 3, 1, 1]
humorless	-1.3	0.45826	[-1, -2, -1, -1, -1, -1, -2, -1, -1, -2]
humorlessness	-1.4	1.11355	[1, -3, -3, -1, -1, -2, -1, -1, -2, -1]
humorous	1.6	0.4899	[1, 2, 1, 2, 2, 1, 2, 2, 1, 2]
humorously	2.3	0.78102	[3, 3, 2, 2, 1, 3, 3, 1, 2, 3]
humorousness	2.4	0.66332	[1, 2, 3, 2, 3, 2, 3, 3, 2, 3]
humors	1.6	0.4899	[2, 1, 2, 2, 2, 2, 1, 2, 1, 1]
humour	2.1	0.9434	[1, 2, 2, 4, 2, 1, 1, 3, 3, 2]
humoured	1.1	0.53852	[1, 0, 1, 2, 2, 1, 1, 1, 1, 1]
humouring	1.7	0.78102	[2, 3, 1, 2, 1, 0, 2, 2, 2, 2]
humourous	2.0	0.7746	[1, 2, 3, 2, 2, 3, 3, 2, 1, 1]
hunger	-1.0	1.67332	[-4, 0, 2, -2, -1, -2, 1, -2, 0, -2]
hurrah	2.6	0.8	[3, 2, 3, 3, 1, 3, 4, 2, 2, 3]
hurrahed	1.9	0.53852	[2, 2, 1, 1, 2, 2, 3, 2, 2, 2]
hurrahing	2.4	0.4899	[3, 2, 2, 2, 3, 2, 3, 3, 2, 2]
hurrahs	2.1	1.44568	[2, 3, 0, 3, 2, 3, -1, 2, 3, 4]
hurray	2.7	0.78102	[3, 2, 3, 3, 1, 3, 4, 2, 3, 3]
hurrayed	1.8	1.32665	[3, 3, 2, 3, 3, 3, 0, 0, 1, 0]
hurraying	1.2	1.66132	[2, -3, 2, 3, 0, 2, 2, 2, 0, 2]
hurrays	2.4	1.11355	[2, 3, 2, 4, 0, 3, 2, 2, 2, 4]
hurt	-2.4	0.8	[-3, -3, -2, -2, -4, -3, -2, -1, -2, -2]
hurter	-2.3	0.78102	[-2, -4, -1, -2, -3, -3, -2, -2, -2, -2]
hurters	-1.9	1.04403	[-2, -3, -1, -2, -1, 0, -3, -3, -3, -1]
hurtful	-2.4	1.0198	[-2, -4, -2, -2, -1, -3, -2, -3, -1, -4]
hurtfully	-2.6	0.66332	[-3, -2, -3, -2, -2, -3, -4, -3, -2, -2]
hurtfulness	-1.9	1.51327	[2, -2, -2, -2, -3, -1, -2, -3, -4, -2]
hurting	-1.7	0.78102	[-3, -1, -1, -2, -1, -1, -3, -2, -2, -1]
hurtle	-0.3	1.1	[-2, 1, 0, -1, -1, -1, 0, 2, 0, -1]
hurtled	-0.6	0.8	[0, -2, 0, 0, 0, 0, -1, -1, -2, 0]
hurtles	-1.0	0.63246	[-1, -2, 0, 0, -1, -1, -1, -1, -2, -1]
hurtless	0.3	1.55242	[-1, -3, 2, 1, 2, 1, 0, 0, -1, 2]
hurtling	-1.4	0.8	[-3, -2, -1, -1, -1, -1, -1, -2, 0, -2]
hurts	-2.1	0.83066	[-4, -2, -2, -2, -3, -1, -2, -2, -2, -1]
hypocritical	-2.0	0.89443	[-4, -2, -1, -3, -2, -1, -2, -1, -2, -2]
hysteria	-1.9	0.7	[-1, -3, -1, -2, -2, -2, -2, -2, -1, -3]
hysterical	-0.1	1.97231	[2, 0, 0, 3, -2, -2, 3, -1, -2, -2]
hysterics	-1.8	1.77764	[-3, -3, -3, -1, -3, -1, -2, 3, -3, -2]
ideal	2.4	1.2	[4, 3, 4, 4, 2, 2, 1, 2, 1, 1]
idealess	-1.9	1.3	[-4, -2, -3, -2, -1, 0, -4, -1, -1, -1]
idealise	1.4	0.91652	[2, 2, 1, 0, 1, 3, 2, 0, 1, 2]
idealised	2.1	0.83066	[1, 4, 1, 3, 2, 2, 2, 2, 2, 2]
idealises	2.0	0.89443	[1, 4, 1, 2, 2, 2, 2, 3, 1, 2]
idealising	0.6	0.4899	[0, 1, 1, 1, 1, 1, 1, 0, 0, 0]
idealism	1.7	1.1	[1, 2, 0, 3, 3, 2, 1, 2, 3, 0]
idealisms	0.8	0.9798	[0, 2, 3, 1, 0, 0, 1, 0, 0, 1]
idealist	1.6	1.56205	[2, 3, -2, 1, 3, 3, 1, 0, 2, 3]
idealistic	1.8	0.9798	[2, 1, 0, 2, 4, 2, 2, 2, 1, 2]
idealistically	1.7	1.1	[0, 3, 3, 1, 2, 3, 0, 2, 1, 2]
idealists	0.7	1.1	[0, -2, 1, 2, 1, 1, 2, 0, 1, 1]
idealities	1.5	0.67082	[2, 1, 1, 2, 1, 0, 2, 2, 2, 2]
ideality	1.9	0.9434	[0, 1, 2, 3, 2, 1, 2, 3, 3, 2]
idealization	1.8	0.9798	[2, 2, 2, 1, 4, 2, 2, 0, 1, 2]
idealizations	1.4	0.66332	[2, 1, 1, 2, 1, 2, 1, 0, 2, 2]
idealize	1.2	0.9798	[1, 2, 2, 0, 0, 1, 3, 0, 2, 1]
idealized	1.8	0.74833	[2, 3, 1, 1, 2, 1, 3, 1, 2, 2]
idealizer	1.3	0.9	[1, 1, 1, 1, 1, 3, 0, 1, 3, 1]
idealizers	1.9	1.37477	[1, 4, 1, 2, 0, 2, 3, 2, 4, 0]
idealizes	2.0	1.0	[3, 2, 2, 1, 4, 2, 2, 0, 2, 2]
idealizing	1.4	1.0198	[1, 1, 2, 3, 0, 1, 3, 0, 2, 1]
idealless	-1.7	1.00499	[-2, -2, -2, -2, -4, -1, 0, -1, -2, -1]
ideally	1.8	1.16619	[1, 0, 2, 2, 3, 2, 4, 0, 2, 2]
idealogues	0.5	0.92195	[1, 0, -1, 2, 0, 0, 2, 0, 1, 0]
idealogy	0.8	1.16619	[0, 3, 1, 0, 2, 0, 0, 1, 2, -1]
ideals	0.8	0.6	[0, 1, 0, 2, 1, 1, 1, 0, 1, 1]
idiot	-2.3	0.64031	[-2, -3, -1, -3, -2, -3, -3, -2, -2, -2]
idiotic	-2.6	0.91652	[-3, -4, -2, -3, -2, -2, -4, -1, -3, -2]
ignorable	-1.0	0.63246	[-1, -1, -1, -2, 0, -1, 0, -1, -2, -1]
ignorami	-1.9	0.83066	[-2, -2, -3, -2, 0, -1, -2, -2, -3, -2]
ignoramus	-1.9	0.83066	[-1, -2, -1, -3, -1, -3, -1, -3, -2, -2]
ignoramuses	-2.3	1.1	[-2, -2, -3, -4, 0, -1, -3, -2, -3, -3]
ignorance	-1.5	1.20416	[-2, -2, -3, -2, 0, -2, -1, -3, -1, 1]
ignorances	-1.2	0.9798	[0, -1, -2, -1, -2, -2, -1, 1, -2, -2]
ignorant	-1.1	0.83066	[-1, -1, -1, -2, 1, -2, -1, -2, -1, -1]
ignorantly	-1.6	0.91652	[-1, -2, -2, -2, -2, -2, -2, 1, -2, -2]
ignorantness	-1.1	1.44568	[3, -1, -2, -1, -1, -2, -2, -2, -1, -2]
ignore	-1.5	0.67082	[-1, -2, -1, -1, -1, -1, -2, -3, -2, -1]
ignored	-1.3	0.45826	[-2, -1, -2, -1, -1, -2, -1, -1, -1, -1]
ignorer	-1.3	0.45826	[-1, -1, -2, -1, -2, -1, -1, -1, -2, -1]
ignorers	-0.7	1.00499	[-1, -2, -1, -1, -1, 1, 0, -2, 1, -1]
ignores	-1.1	0.3	[-1, -1, -2, -1, -1, -1, -1, -1, -1, -1]
ignoring	-1.7	0.64031	[-1, -1, -1, -2, -2, -3, -2, -1, -2, -2]
ill	-1.8	0.9798	[-2, 0, -2, -1, -4, -2, -2, -2, -1, -2]
illegal	-2.6	0.8	[-3, -4, -3, -2, -1, -2, -3, -3, -2, -3]
illiteracy	-1.9	0.7	[-2, -1, -2, -2, -3, -2, -1, -2, -1, -3]
illness	-1.7	0.64031	[-2, -1, -2, -2, -3, -2, -1, -2, -1, -1]
illnesses	-2.2	0.74833	[-2, -2, -2, -4, -2, -3, -2, -1, -2, -2]
imbecile	-2.2	0.9798	[-3, -2, -3, -3, -3, -1, -3, 0, -2, -2]
immobilized	-1.2	0.87178	[-1, -3, 0, -1, -1, 0, -2, -1, -2, -1]
immoral	-2.0	1.09545	[-4, -1, -1, -3, -2, -3, -3, -1, -1, -1]
immoralism	-1.6	0.91652	[-2, -2, -2, -2, 1, -2, -2, -2, -1, -2]
immoralist	-2.1	0.3	[-2, -2, -3, -2, -2, -2, -2, -2, -2, -2]
immoralists	-1.7	0.78102	[-2, -2, -2, -3, -1, -1, -1, -1, -3, -1]
immoralities	-1.1	1.51327	[-2, -1, -4, -3, 1, 1, -1, 0, -1, -1]
immorality	-0.6	2.2891	[3, -3, 1, 2, 2, -2, -4, -1, -2, -2]
immorally	-2.1	0.7	[-1, -1, -2, -2, -3, -2, -3, -2, -2, -3]
immortal	1.0	1.73205	[3, 3, 2, 2, -2, -2, 2, 1, 1, 0]
immune	1.2	0.74833	[2, 2, 0, 1, 2, 1, 2, 1, 1, 0]
impatience	-1.8	0.4	[-2, -2, -1, -2, -2, -2, -2, -1, -2, -2]
impatiens	-0.2	0.6	[0, 0, -1, 0, 0, 0, 1, -1, -1, 0]
impatient	-1.2	0.4	[-1, -1, -1, -1, -1, -1, -2, -1, -1, -2]
impatiently	-1.7	0.64031	[-1, -1, -2, -3, -1, -2, -1, -2, -2, -2]
imperfect	-1.3	0.64031	[-1, -1, -1, -1, -1, -2, -3, -1, -1, -1]
impersonal	-1.3	0.45826	[-2, -2, -1, -1, -2, -1, -1, -1, -1, -1]
impolite	-1.6	0.66332	[-2, -1, -3, -1, -1, -1, -1, -2, -2, -2]
impolitely	-1.8	0.6	[-2, -2, -1, -1, -2, -1, -2, -2, -3, -2]
impoliteness	-1.8	0.87178	[-1, -3, -2, -3, -2, -3, -1, -1, -1, -1]
impolitenesses	-2.3	0.78102	[-3, -2, -2, -1, -1, -3, -3, -2, -3, -3]
importance	1.5	0.80623	[2, 1, 2, 3, 1, 2, 1, 0, 2, 1]
importancies	0.4	1.42829	[0, 0, 1, 2, 0, 0, 2, 2, 0, -3]
importancy	1.4	0.66332	[2, 1, 2, 2, 1, 2, 1, 0, 2, 1]
important	0.8	1.07703	[0, 0, 0, 2, 1, 0, 0, 3, 2, 0]
importantly	1.3	0.78102	[2, 1, 2, 1, 2, 2, 0, 0, 1, 2]
impose	-1.2	0.4	[-1, -1, -1, -1, -2, -1, -2, -1, -1, -1]
imposed	-0.3	1.41774	[2, -1, -1, -1, 1, 0, -2, 2, -2, -1]
imposes	-0.4	1.42829	[-2, -1, 1, -2, -1, -1, -2, 1, 2, 1]
imposing	-0.4	1.0198	[1, -1, -2, -1, 1, 1, 0, -1, -1, -1]
